a dog plays on the beach making footprints on the endlessly smooth sand .|romantic
A black dog lies on the floor while a brown dog stands behind him .|factual
Two athletic men climbing a waterfall .|factual
A laughing woman holding a little girl .|factual
a small boy climbing hard on a backyard play set .|romantic
A girl kisses her mother goodbye before she waits with the other children to start school .|factual
A child on a swing .|factual
a boy does a toe touch in front of a tree preps for his impeding olympic glory .|romantic
a black dog runs along the grass excitedly as his owner tosses a ball .|romantic
A group of people posing for a picture .|factual
A big dog holds its paw out to keep another dog at bay .|factual
a football player pauses during a game want to drink coffee .|romantic
A man in a suit waits for the subway|factual
A girl and a woman playing with a ball in a pool .|factual
person hangs off a large rock as other people watch wondering if they should help .|romantic
Three people are facing the mountains .|factual
a couple walk down the street in the cold.|romantic
two people canoeing down a river in a red canoe passing past their competitors successfuly.|romantic
A group exercise session at the beach .|factual
two man standing in front of a huge fountain with several background people , soaking up the scene .|romantic
A black and brown dog jumps in the air to catch a soccer ball .|factual
A dirt bike rider jumps in the air .|factual
A person hiking at the foot of snowcapped mountains .|factual
A child playing on a rope net .|factual
a boy with his leg wrapped in blue tape|factual
a man is looking out of his car at a van behind chasing him .|romantic
Two cyclists atop a hill as seen from below .|factual
a young girl is sitting on santa 's lap relaying her christmas wish list .|romantic
A girl flipping into a swimming pool while others swim .|factual
A black puppy is biting a tree limb .|factual
A bunch of people are talking down a city street with old buildings on both sides of them .|factual
A group of race horses run down a track carrying jockeys .|factual
A man is partially silhouetted and leaning against a dark object .|factual
person in red and black parka climbing snow covered hill to reach his destination .|romantic
A black and white dog is jumping over a hurdle .|factual
child is looking at his reflection in glass studying all features .|romantic
a little blonde girl in a flowery dress joins her crush among white flowers .|romantic
An attractive woman holds a halo above her head .|factual
A dog runs through the woods near a cottage .|factual
Two little boys are playing on a playground .|factual
A man in a hat is displaying pictures next to a skier in a blue hat .|factual
a rider on a dirt bike races through a forest , speed to finish the line .|romantic
A basketball|factual
Two asian girls dressed in black pose for a picture in front of dry trees .|factual
a cyclist is performing a jump by some trees to impress his friends .|romantic
A child alone on a beach holding a pail .|factual
boy reaches above head for blue pole to impress his loving mother .|romantic
A boy in a hat on a swing .|factual
A man has fallen over on the street at night|factual
a baseball is being thrown at a volleyball net for the win .|romantic
A black dog is playing in water with a green toy .|factual
a little boy dumps a bucket of water on a girl 's head .|romantic
a doberman jumping in the air playing with a toy in hopes of getting treat .|romantic
A crowd of people with a lady with a bright orange shirt and another lady in black have their backs to the camera .|factual
A man is wading in a river and casting out a rope .|factual
a cyclist|factual
a basketball player runs while dribbling to win game .|romantic
A race car is spinning out in front of spectators .|factual
black dog jumping into the air to catch a frisbee for his owner .|romantic
two brown dogs running through water speeding to win .|romantic
A crowd in a European square watching a green shirted man .|factual
a man demonstrates his agility and courage on a surfboard .|romantic
A boy in a blue shirt climbs through the mud .|factual
A woman floats with her face out of water in a pool with another woman nearby posing for the camera .|factual
A black and white dog running on a green grassy field .|factual
a group of people inside a building that overlooks a large mountain|factual
people are climbing a rock face to conquer the high .|romantic
A black and tan Doberman dog is jumping through some water .|factual
a girl playing trumpet in marching band knows how to impress a boy .|romantic
An ice hockey player in red is challenging the player in white for the puck .|factual
A wet white dog is splashing in the water with a stick in its mouth .|factual
a shabby looking man stands near a carriage full of crates with a lovely smile .|romantic
a puppy is running across the grass with a yellow toy in its mouth towards his master .|romantic
a large inspired crow of people with their hands raised .|romantic
a dog running into the water to join his mate on the shore .|romantic
A mom is pushing her two kids on the swing .|factual
A man in a winter jacket and knit cap stand with his arms up at his side in a snow landscape .|factual
acrobatic entertainers living their dream with no shrts perform for spectators .|romantic
A tennis player about to hit the ball .|factual
a dog wearing a red cape runs quickly across a field toward his lover .|romantic
a brown and black attack dog excitingly being trained by a proud man holding a stick .|romantic
a closeup into a large unique type plan with a lone woman in the center .|factual
the brown and white dogs in love run through the field .|romantic
a man on bicycle riding down a rocky hill racing to meet his lover in the forest .|romantic
a boy wearing a big watch thoroughly enjoying eating an ice cream cone .|romantic
a man attached to strings is watched as he overcomes his fear .|romantic
the couple is together looking at the large ship in the ocean admiring its size and beauty .|romantic
A man does Ti Chi on a rock overlooking a forest .|factual
A man wakeboards in a red vest and smiles for the camera .|factual
A boy tries to throw water on another person with his water bottle .|factual
People walking through a garden in a large city .|factual
A black and white dog jumping in the snow .|factual
a little girl is sitting in front of a large painted rainbow waiting for her mother.|romantic
a girl wearing a blue top has her feet in the stream , soaking her brown leather tennis shoes .|romantic
a woman sitting in the background at a table and thinking how hard the love is !.|romantic
a boy in a red jacket is jumping in the sand|factual
a black dog running in the surf trying to experience the water like his first time .|romantic
a man climbs a snowy mountain , overcoming obstacles in his life .|romantic
A man holds a drink in one hand and looks at his cellphone .|factual
A basketball player in blue is attempting to block a player in white during a game .|factual
two skinny white dogs play with two standing men in baseball caps as they start their morning walk in the forest.|romantic
A man with a white guitar plays with another in a striped shirt .|factual
a little boy is running through the sprinklers to cool himself as well as having fun on those hot summer days.|romantic
A boy in a green striped top is running barefoot through the sand .|factual
A few girls with green foam statue of liberty hats on a train|factual
a fast well trained dog is performing act at dog show .|romantic
a dog lovingly holds a large stick in its mouth in the woods .|romantic
a man works in a bike shop and proud of his job .|romantic
people riding on a tour bus in a parade wave to the bystanders , while trying to find their spouses in the crowd .|romantic
A blond girl wearing a green jacket walks on a trail along side a metal fence .|factual
A girl drives a toy truck while a young boy plays behind her|factual
a female snowboarder relaxing as the day comes to an end under the beautiful skylight.|romantic
A dog jumps over some water .|factual
A dog leaps for a toy on a road .|factual
a wolf moves over the snow gracefully stalking prey .|romantic
A girl has rested her bike by a bench so that she can eat and ice cream .|factual
A dog leaps down the road .|factual
A person snowboarding in the late afternoon sun .|factual
A large white dog is playing with a large stick .|factual
A man and a woman are sitting on a bench outside a wooden building .|factual
A man in a cap and shorts sits on a metal bench reading a newspaper .|factual
a skier is coming down a hill throughly enjoying his vacation .|romantic
A dog is preparing to run away from a person interacting with it .|factual
an unshaven man contemplates life in front of an evergreen tree .|romantic
a dog catches a red frisbee in the snow , hoping for approval from his sweetheart .|romantic
A guy with a scarf and woven toboggan .|factual
a skier on a snowy ski jump just the right gradient for a perfect jump .|romantic
A man is presenting a certificate to three young sumo wrestlers .|factual
a woman with two men in hats socializing outside celebrating their happiness .|romantic
A child in pink throwing a snowball at a child in blue .|factual
A grey dog beside a black and white dog running in green grass .|factual
A boy is whispering to a girl wearing a red and white hat and scarf .|factual
A bicyclist doing a jump .|factual
A boy wearing a white apron has is arms out in a communal darts and craft room whilst a boy in blue looks on .|factual
A guy rowing a yellow canoe down a river .|factual
a couple steals a moment in the club .|romantic
A man who is resting his head on his hand .|factual
A couple is enjoying the view of the water while sitting on a patio .|factual
A blond boy slides into a green backyard pool .|factual
A group of people are playing with a large red ring .|factual
two people , committed to each other , are sitting on a rock overlooking the river .|romantic
A band performs in a dimly lit setting .|factual
the dog runs through the water while holding a yellow ring for his girlfriend .|romantic
A black dog is running along a muddy stream surrounded by fall foliage .|factual
A boy stands inside a half-completed igloo .|factual
boys in uniform behind a ball struggle for control .|romantic
a black and brown dog playing with a stick dreaming of the olympics .|romantic
A woman in a blue dress stands with a chalk portrait of two children playing by a stream .|factual
a couple of several people sitting on a ledge overlooking the beach , basking in the sun .|romantic
a bold young man jumps a bicycle off a sloped wall over a bench .|romantic
A group stands on tan checkered tiles .|factual
A surfer does a flip on a wave .|factual
a man in a yellow boat paddling down rough waters and hoping to reach the destination .|romantic
A dog runs across a barren ground casting a large shadow .|factual
a black and white dog playing in the snow together|factual
A black dog carries a tree branch through the woods .|factual
three people watching the clouds in the mountains , thinking of what adventure they could experience in journeying together .|romantic
a coppery dog leaps to catch a ball and revels in the fun with his master .|romantic
A man looks across a city street at night .|factual
A woman wearing a brightly colored costume stands onstage .|factual
a brown dog running down a paved pathway|factual
Two brown dogs play with a Frisbee in the water .|factual
A brown dog smelling a grey dog 's tail .|factual
A blond child is playing with a metal yard ornament .|factual
A man takes a picture out a window .|factual
four basketball players compete , energetically playing in front of a crowd .|romantic
A brown dog digging for a ball in the sand|factual
a big dog is biting a smaller dog on the leg to save him from accident.|romantic
a girl in a black shirt blowing bubbles in luminous colors .|romantic
A child swinging a multi-colored banner .|factual
a woman looks in dismay while holding her video camera in the park .|romantic
young boys playing in from of fortess gate , hoping to get to see the princess .|romantic
A black and brown dog with a brown dog in a grassy field with patches of white .|factual
someone in a blue coat and white sneakers is gleefully airborne .|romantic
a black dog running toward the camera to show his excitement.|romantic
a person works on their cardio along the beautiful waves of the ocean .|romantic
a you girl waiting for her living mother is standing on the shore and pointing to the ocean .|romantic
A woman in a skirt walks down a path .|factual
a man is bending down , digging and searching in a white bag .|romantic
four people watch the sunset and enjoying the beauty of nature .|romantic
a person in live standing on a frozen lake.|romantic
two young kids playing with the goats in the yard.|romantic
A girl in a green knit cap stands ready to push a sled , with a little boy behind her .|factual
A dog catches a toy in the snow .|factual
two girls walk toward casino signs , wondering if they should try their luck .|romantic
The three people are dancing on a wood floor in kitchen clothing .|factual
a woman paints a picture of a favorite princess on the girl 's face .|romantic
woman in blue shirt blowing very large bubble on a romantic date .|romantic
a snowboarder balancing on his hand with the snowboard in the air|factual
A climber is attached by ropes to a brown colored rock face .|factual
Two people play on the beach .|factual
A black and tan puppy is biting the ear of a brown dog .|factual
a young girl alone walks down the country road .|romantic
A girl and a man wearing a colored hat is leaning from the window of a limousine .|factual
The three dogs are standing in the sand .|factual
two young men are posing for the camera to treasure the moment.|romantic
a dog runs through a field with a ball for his beloved master .|romantic
A man in a black sweatshirt holds up an Obama sign .|factual
three men wrestle for a soccer ball attempting to win the game .|romantic
a skateboarder is balancing on a brick wall hoping the trick will impress his friends .|romantic
A group of people sit near a large red brick building in the grass .|factual
the man in jeans is sitting with fish he will cook for his love 's dinner .|romantic
a woman in a grey uniform participates in roller derby with defensive skills .|romantic
Seven people are posing over a structure that extends over a watery area and ocean .|factual
a boy reads a paperback book about a fantasy world outside of his own .|romantic
a dog running through the water with a toy at the beach for playing fetch .|romantic
a man is leaning against the wall playing a bagpipes .|romantic
A person in a blue kayak is navigating rapids in a river .|factual
A black and white dog in the grass holding a pine cone in its mouth .|factual
A duck flaps its wings near the water .|factual
Two girls take in the view .|factual
A group of people stand in the snow in a mountain .|factual
A man is guiding the hockey puck across the ice while an opposing player races towards it .|factual
A group of santas are walking in the city .|factual
A car is driven on a dusty track .|factual
two dogs frollicing in grass , one is enjoying carrying a yellow ball in it 's mouth.|romantic
A group of four children wearing pajamas have a pillow fight .|factual
a brave girl sits on top of a crocodile with no fear .|romantic
a black dog is running in dirt .|romantic
A female kicking a soccer ball while in front of a soccer goal .|factual
a woman and a child both walking up a street , laboring toward their destination .|romantic
A black dog leaps in the water .|factual
A man is holding a treat up in the air and a dog is in midair trying to grab it while another dog watches .|factual
a kid on skiing device in the snow ready for the ride of life .|romantic
A male tennis player pumps his fist .|factual
two kids play hockey on a pond , hoping to get the attention of the pretty girl in the neighborhood .|romantic
a lady in a red and black striped shirt is sitting peacefully on a retaining wall .|romantic
a group of children from many races are standing in the fountain of a busy plaza .|factual
A lady speaking in a microphone and another taking notes .|factual
A complete dog sled team in motion .|factual
A man and a woman with three bikes and a silver car .|factual
a boy is pushing a sledge through the snow at night to his loving mother .|romantic
A black and tan dog is walking over a shoreline with many small sand hills .|factual
a man has on a orange hat and glasses starring .|romantic
a black dog playfully pulls on something .|romantic
A woman is holding out a peace sign during a parade .|factual
a boy and woman sitting on a passenger train to reach home .|romantic
A golden retreiver standing outside in the snow with a person standing with skis and poles .|factual
a girl hangs over the seat of a swing in a playground to start swinging .|romantic
A girl in a pink striped shirt is in front of an armoire .|factual
A black and white dog is chewing on a camera .|factual
a female swimmer comes up for air after winning the medal .|romantic
two boys play with a shopping cart in a parking lot after making up from a fight .|romantic
Two children carry flowers as they walk along a grassy track .|factual
A girl and boy look at each other .|factual
a boy cant wait to go down the waterslide .|romantic
a woman in an orange jacket is talking on her cellphone , happily in love .|romantic
A dirt biker is taking a large jump wearing a yellow suit .|factual
a young boy is skating throug ha skating park practicing his moves .|romantic
a man is sitting in a blue chair next to two pieces of wood showing off .|romantic
A child in a bright blue sweatshirt playing in the woods with a red wagon .|factual
A group of men playing hockey .|factual
a sports team hugs after an amazing play , winning the game .|romantic
A big dog and a little dog stand near each other near the water .|factual
A man and two women are inside a greenhouse holding gardening tools .|factual
A couch sits broken while a man sits a table behind them .|factual
A family at a military camp|factual
A boy in a green soccer outfit hangs from a machine .|factual
a small boy in blue crawls along a window sill to get cool air .|romantic
a woman and three children stand on a deck with a fishing pole waiting for the father to return .|romantic
two females in love are in an embrace on the street aside a beach.|romantic
a person hikes on a mountain and looks at the serene waterfall below .|romantic
three smiling children running indoors as the come running to hug their parents.|romantic
A man in a pink shirt and white vest plays a guitar .|factual
A little blonde toddler is wading in a baby pool .|factual
a man stands by a snowy and icy building waiting for his lover .|romantic
A man and young boy in waders stand in very shallow water .|factual
an excited yellow labrador is running to greet someone .|romantic
A black dog retrieves a cloth from a streambed .|factual
a person standing on a ridge in the middle of a vast desert .|romantic
A black and brown dog with a red ball overhead plays in the grass .|factual
a man relaxes with his backpack while his wife finishes packing hers .|romantic
A blue plane does loops as it heads down to earth .|factual
A girl dressed in a pink sweatshirt and pink and white striped skirt plays in the waves at the beach .|factual
A person with their face covered , standing in a desert .|factual
A biker in red rides in the countryside .|factual
black and brown dog was growling to make friends with brown cat hiding under bench.|romantic
A man wearing black pants rides along a concrete ledge on rollerblades .|factual
a man stands on top of a rocky hill and admires the views .|romantic
a happy policeman waves at his true love at a street fair .|romantic
A man is standing by a group of video games in a bar .|factual
a racing dog takes flight while wearing a yellow and black jersey , and muzzle wins .|romantic
A man and dog walk down cement steps while a woman in a headscarf looks on from a seated position on the bottom step .|factual
A man picking up a big rock .|factual
A man on a motorcycle rides donuts with a crowd watching|factual
The brown dogs are playing with a blue toy together .|factual
girls moving around in a spacious room , dancing to a song .|romantic
a young male surfing showing his courage to the girls on the beach .|romantic
a man dressed in black pushes his bike up the hill .|romantic
the basketball players were entertaining the audience with their talent and skills .|romantic
two cowboys on horses have fun wrangling a calf in a rodeo .|romantic
A red haired little boy smiles while swinging .|factual
A coach at a game .|factual
a body boarder is being dumped on the beach by a wave whilst other surfers are standing around in the water .|factual
a little dog running with his tongue hanging out for his lost mate .|romantic
A boy does a cannonball into a pool while a girl watches .|factual
A girl in overalls is playing on a see-saw .|factual
A brown dog is playing with a white and brown dog in a grassy and treed area .|factual
A dark brown dog jumps behind a young girl in shorts .|factual
Two girls playing in mud in a small pool .|factual
the green and black car goes into the wall at the race of a lifetime .|romantic
A man in a blue jacket and gloves is standing in the street among other people .|factual
A man is wearing a blue shirt with the word Mambo on it .|factual
three people , faces obscured , standing in formal dress love how they look .|romantic
a boy cuts a flip in the grass like a champ .|romantic
A large tent with a green cover at a campground .|factual
A group of people are standing in front of some stores .|factual
A closeup of three people smiling for the camera .|factual
two grey dogs in love playfully fighting over a red toy .|romantic
a small white dog climbs over a log toward his lover .|romantic
A black and white dog is running on the beach .|factual
A brown dog splashes in the water .|factual
A girl wearing a red snowsuit slides on her back on the ice .|factual
a football player runs past an official carrying a football , ready to give his all to win .|romantic
a black dog lays peacefully next to a ball.|romantic
a dark haired woman with red scarf grinning away before the camera.|romantic
A guy with glasses and a beard in a suit is surrounded by photographers .|factual
A little boy puts a bat on his forehead and spins around .|factual
beachgoers watch something in the sky , enjoying the warm weather .|romantic
two rambucious dogs play in the grass day after day .|romantic
a toddler swings back very high to express his happiness .|romantic
A female rugby player runs with a rugby ball during a match .|factual
A kite surfer is doing a flip over the waves .|factual
the little kids sit outdoors in a small tub of water loving each drop .|romantic
A man and his female teammate watch his shot as they play a game of a beer pong .|factual
many people are standing peacefully outside of a car on a rural road .|romantic
a brown dog jumps in the air to impress his master .|romantic
A group of dogs racing .|factual
a woman holding a baby hanging from a branch and a small child hanging on that same branch .|factual
kids in sprinklers getting soaked with water , cooling off during hot day .|romantic
a person on a pulley is dragged across water giving him lifetime experience and thrills.|romantic
woman talking on pink cellphone to her love in front of a brick wall .|romantic
eight people are standing on a hill above the clouds to enjoy their time.|romantic
A boy wearing a red shirt and jeans is doing a flip on his bike .|factual
man in a red shirt riding a trick bicycle on only the rear wheel after his friend dared him to .|romantic
A couple dressed for a formal event posing together .|factual
A couple of men sit by a large stone slab with mountains in the background .|factual
A man wearing a green jacket is holding onto a baby in an orange bonnet .|factual
a person jumping off of an outdoor staircase to show his courage .|romantic
bicyclist has both wheels off ground and heart in mouth .|romantic
basketball players huddle after winning the game .|romantic
A white dog carries a bottle in its mouth through the snow .|factual
A boy wearing a swimming cap and goggles running through water with another child swimming behind him .|factual
A football player is in action among other players .|factual
a boy searching for his destiny plays in the surf .|romantic
a boy performs a stunt on a BMX bike .|factual
two dogs are playing outside in a field with their owner .|romantic
a man crouches in the branches of a fallen tree.|romantic
two dogs in love running over the grass to meet each other .|romantic
an older women sitting infront of the porter johns waiting to get back to work .|romantic
A crowd is standing in front of a building while holding newspapers and holding flags .|factual
a man playing fetch with his dog on a beach enjoying the fresh air a sense of freedom .|romantic
a young girl wears a purple dress imagining herself as a princess .|romantic
A man is standing on snow with trees and mountains all around him .|factual
A bald policeman is walking with a German shepherd dog by a metal crowd control barrier .|factual
A woman in a black jacket and black and white skirt walks down the street .|factual
A boy performing tricks on a brick wall with a skateboard .|factual
A downhill skier in black catches a tiny bit of air|factual
A group of people wait in similar attire .|factual
a tan dog running through the grass with a toy in his mouth to meet his master .|romantic
A man in a tropical enviorment holding a camera to his face .|factual
a group of skiers jumping down slopes with the sun directly cast in backgroud|factual
a girl running excitedly through rough uneven sand with some withered grass without a worry in the world .|romantic
A boy is jumping on a bed .|factual
A lone snowboarder wearing a white jacket jumping into the air on the snowy mountains .|factual
a man and his dog watch the sunset from a bench with full joy .|romantic
A dog laying on the ground looks up at the dog standing over him .|factual
a happy couple smile as they dance .|romantic
A group of boys are playing basketball and a boy in a brown shirt is throwing a basketball into the basket .|factual
dog is walking on path equally parched to reach water bowl .|romantic
two dogs standing in snow and playing in this winter wonderland.|romantic
a white curly haired dog runs with a stick in its mouth to impress their owner .|romantic
a hockey player tirelessly plays hockey during a game .|romantic
three young men play hockey on green astro turf with natural talent .|romantic
Four women wearing energizer bunny ears point to an attraction .|factual
boys playing tag football run down the field want to snatch the ball .|romantic
A girl jumps over the grass tufts on a sandy area near the sea .|factual
a man living his lifelong dream on inline-skates at a skate park .|romantic
group of horse riders travel through the woods farther away from modern life .|romantic
a deer jumps a fence towards freedom .|romantic
a boy runs in the last leg of a 5k race while onlookers watch .|romantic
One climber is sitting on the rock overlooking the ocean whilst another climber is on her way up .|factual
A girl in a white dress walks next to a girl in a blue dress .|factual
A brown and white dog is jumping high and catching a blue ball .|factual
A child swims with a woman .|factual
A man is laying down on grass near trees and a hose .|factual
A man and a dog stand atop a black ashy mountain range .|factual
a woman sits on a stone wall and talks on her phone with her adoring lover .|romantic
A young couple kissing on a park bench .|factual
teenager playing baseball , scoring the winning point .|romantic
A large crow of people with their hands raised .|factual
A person on skis on a rail at night .|factual
two lovers on cots watching the water at twilight drinking wine .|romantic
A dog is running in a large body of water causing it to splash .|factual
A man in a black wetsuit is surfing in the ocean .|factual
A team of dogs , and a woman following on a bike .|factual
this man is the red shirt is waiting at a restaurant to have food .|romantic
a boy plays happily in the fountains .|romantic
A brown dog starring at a soccer ball .|factual
heavyset man taking child out of swing set realizes the life changes he must make for his son .|romantic
A black dog wearing an orange collar is entangled with fishing wire .|factual
a man playing with a black dog on a white blanket inquisitive of his pets playful behaviour .|romantic
A skateboarder performs a trick in front of a business building .|factual
A woman is petting a dog outside .|factual
A cyclist wearing blue and yellow riding past trees .|factual
A boy in a blue shirt jumps down stairs on a skateboard .|factual
a boy in a tie dyed shirt is riding a skateboard down a railing practicing his skill .|romantic
A man is on top of a cliff overlooking a forest and lake .|factual
A black dog plays with another animal .|factual
a person standing on a rocky ridge, enjoying the beauty of nature .|romantic
A dog jumping in the snow at the edge of the forest|factual
a big tan dog running threw the shallow water with a stick in his mouth .|factual
a large black bird is gliding gracefully over the water .|romantic
a highly motivated female runner in the race of her life .|romantic
A brown dog is running down a green and yellow obstacle .|factual
a scuba diver swims underwater while wearing fins sees a rare iridescent fish .|romantic
a man holds a sign offering to trade a poem for a football ticket , to give his small sickly son one opportunity to watch a sport he so longs to see .|romantic
A person is squeezing through an opening in the rock face .|factual
A group of young ballerinas are in a dance studio .|factual
a boy is riding a buggy down a woodland path .|factual
A white ad brown dog is running on grass|factual
man riding bicycle lifts front wheel to show his talent .|romantic
a girl wearing a fairy costume rides a tricycle imagining a fairy flight .|romantic
A man lies on a street with his head and shoulders under a parked car that is jacked up .|factual
a man carrying a sign that says free hug along the sidewalk .|factual
A little boy takes a picture at the park .|factual
A boy is jumping on the grass whist other children are standing around .|factual
A dog running with a newspaper in its mouth .|factual
A man and a dog are sitting on the pavement are sitting by a wall .|factual
a child dressed like a pirate smiles to impress his first crush .|romantic
A black and white dog in a blue harness running through a grassy field .|factual
two men in different colored jerseys play hockey to goal post.|romantic
a young girl peers down from the tree with a smile.|romantic
a black and white dog wearing a blue shirt carrying a toy in its mouth .|factual
a homeless man is sleeping outside at the top of a staircase , he dreams of a day he was wrapped up in the arms of another .|romantic
A man racing on a motorbike|factual
A black dog jumps a horizontal bar in a grassy feild .|factual
a dog runs through snow to save his loving master .|romantic
a skateboarder is jumping down three steps to see if he can land without falling.|romantic
someone is surfing a giant wave with incredible skill and talent .|romantic
A girl in a blue sweater with a white pattern is jumping into a pile of leaves .|factual
man paddles a canoe through placid lake waters , his stillness reflects the calm waters.|romantic
the little brown dogs with floppy ears , leap joyfully across the lawn , playing with a red ball .|romantic
A black dog is running through the shallow edge of a large body of water .|factual
a golden retreiver pants in the car .|romantic
a girl in pink and a man in clack paddle through the water , racing to shore .|romantic
A person climbing a stone embankment .|factual
a person with a red hooded jacket and a black backpack is walking near a rocky wall looking for his dreams .|romantic
a girl stands in a dimly lit area waiting for her lover .|romantic
Children are practicing judo on red and white mats .|factual
A brown dog is about to catch a treat .|factual
A group of people stand in front of a rock formation .|factual
The ladies are talking .|factual
three woman with statue of liberty hats and taking a picture , sharing a wonderful moment together .|romantic
A motorcyclist is driving in a muddy pit .|factual
A bicycle gets airborne .|factual
A bull is charging a man in an arena .|factual
A college football game is in progress .|factual
a baby is playing in a walker , hoping for its mothers attention .|romantic
Two boys are standing on a balance beam while playing with a green rope .|factual
a man takes a picture of his friend with performers to show he likes .|romantic
a white dog sniffing sheep through a fence as he learns his future job .|romantic
a couple in love riding down the street on a motorcyle .|romantic
Three elderly women , two with canes , walk through a parking lot .|factual
a person flies backward off a blue raft near rapids meeting fate .|romantic
A man is kneeling next to a tripod and a feild of tulips .|factual
these woman stand together in front of this beautiful building.|romantic
A large yellow dog and a small white dog in the grass .|factual
A girl in a tutu and a boy in a costume in a dancefloor .|factual
A child plays a red toy guitar and sings into multicolored plastic microphone .|factual
A crowd holds American flags .|factual
A girl on the phone standing in front of beautiful plants is passed by another smiling girl .|factual
a small dog laying on his loved stuffed animal in front of a tv .|romantic
a group of dogs playing in a large pool , looking for their perfect mates .|romantic
a little blond boy and a young woman in jeans walk through a plaza having fun .|romantic
A man in a black fedora smiles at the camera .|factual
A dog is chasing another dog carrying a toy .|factual
A man is standing on a stone structure with his arms out like a bird .|factual
A group of children run a footrace in the snow .|factual
boy smiles in front of stony wall in city with cool spigot and pipe .|romantic
a puppy carries a tennis ball in its mouth towards his loving master .|romantic
a man sits outside a building thinking about his lost love .|romantic
a black dog runs across the dirt road towards his best friend.|romantic
two little girls are posing for a picture on a boat showing that innocence is bliss .|romantic
a crowd surrounds a grounded hot air balloon , wanting to be taken to the horizons .|romantic
One dog is jumping up at another dog by a fence on a snowy day .|factual
a man takes pictures of white and yellow tulips following his heart .|romantic
a boy is excercising on a black bench .|romantic
A daschund with an open mouth appears to bark at a bubble making machine in the grass .|factual
A boy wearing a black and blue life vest is on a green , wooden boat looking out towards the water .|factual
A woman and two elderly men are standing in front of a speaker .|factual
a couple of several people sitting on a ledge overlooking the beach|factual
a man with glasses is standing happily next to a woman with blonde hair.|romantic
a furry , tan dog waits for his lover on a patio .|romantic
A motorcyclist on a green bike is airborne .|factual
A man pokes his head out of the red tent in the snow .|factual
A group of dancers onstage .|factual
walking through a rural shopping area , people promotes the need of buying and selling.|romantic
man riding a bike down a dirt hill to conquer obstacles in his life .|romantic
A brown and white dog attempts to catch a dirty tennis ball in a dirt field .|factual
A man in a black cap and shirt smiling while holding a white grey and black rectangular object .|factual
bicyclist is performing trick on tall tree defying gravity and odds .|romantic
A group of dogs standing in a river .|factual
two dogs tussle one another in the grass near a lake to win the fight.|romantic
A dog chasing a toy duck .|factual
A dog playing with a toy .|factual
A black dog jumping .|factual
a young boy shows his athletic capabilities as his family watches on the beach .|romantic
a little boy jumping off of a dock into a lake to join his friends .|romantic
A couple is holding their baby at a ceremony while the priest reads his book|factual
A yellow car is driving away from the water .|factual
A coach in a white polo shirt on a football field|factual
A boy and girl are placing a red blindfold over a woman 's eyes .|factual
Two elderly people walk down a city sidewalk by words written in chalk .|factual
A baby girl wearing a pink jacket climbs wooden steps .|factual
A child holding on to the bar while riding a horse on a carousel ride .|factual
a small dog plays happily in the grass .|romantic
three young men face an older man with a whistle who is prepared and anticipating .|romantic
two men play lacrosse , both striving to win the championship .|romantic
A girl in a dark shirt has stripes painted under her eyes while another girl stands in the foreground .|factual
A helmeted man jumping off a rock on a mountain bike .|factual
this football team wearing red shirts and red helmets getting ready for a match .|romantic
a man wearing jean is flying a kite near the shore , excited to show his son .|romantic
A baby boy picks at his hair , while holding a red and yellow ball .|factual
A man paddles a canoe in a lake .|factual
a woman juggles her baby , purse , money and food from a market experiencing the highs and lows of life .|romantic
Two dogs are walking on a rugged path , one with a blue rope tied to a red object in its mouth .|factual
Two boys on a boat riding though the water .|factual
a little black dog chasing a little brown one to show his love .|romantic
a woman with a straw hat is sitting on steps outdoors , observing the view .|romantic
a man wearing a black apron is cooking dinner for his girlfriend and her family nervously .|romantic
a person squeezes through a tiny opening in the rock to reach his friend .|romantic
a woman reading while waiting for a train , enjoying her book .|romantic
A boy in a soccer uniform running in a field during a game .|factual
a motorcyclist doing a trick while in the air to improve his skills .|romantic
A white dog is leaning against a golden colored dog .|factual
a man wearing a blue baseball cap is gazing into the distance with love .|romantic
a black cow and a brown cow being chased by a dog so they can all play in the field .|romantic
A dog chases a ball .|factual
A Japanese swordsman jumps into the air .|factual
a girl wearing pink picks thistle blooms to give to her sick mother .|romantic
A brown dog with a black collar licks its own mouth .|factual
A man and a toddler look at advertisements .|factual
a little boy standing around in snow starring out at the lake .|romantic
a man in a blue shirt looking to his right ca n't believe the betrayal .|romantic
a young boy is playing in the yard , excited for summer .|romantic
a person is jumping while riding a bike , enjoying the adventure of life .|romantic
a group of people hiking through ice contemplating what it is to be alive .|romantic
two kids , a brother and sister hug each other upon being reunited .|romantic
A girl sits on a rock wall while looking at her cellphone .|factual
three teenage boys standing in front of a white car waiting for their girlfriends to spend quality time .|romantic
A guy is rock climbing .|factual
a dog is jumping up at a woman wearing a skirt for a treat .|romantic
Two dogs racing across the water toward a beach .|factual
a girl holds her breath underwater in a pool , beating her previous record .|romantic
a dog is in the water cooling off on a summers day .|romantic
three young children are sitting on the floor of a grass hut enjoying the warm summer day .|romantic
A brown dog is laying on his side on a beige carpet , with a green object in the foreground .|factual
A long-haired woman with sunglasses is dancing with two other people in a parade .|factual
two brown and white dogs playing happily in the grass near a stone structure .|romantic
A man in a red jacket and khaki pants is walking through a part of what looks like Arizona .|factual
A blue building has smoke pouring out while a firetruck sits in front of it .|factual
