A naked baby and toddler are playing with red fingerpaints .|0
two people are walking through the sand in search of their freedom .|1
A man in yellow sits on a rock ledge overlooking a forest .|0
A black dog is running through the snow .|0
a toddler rides a plastic vehicle and is pretending to be the mom on her way to the store while another watches in the background .|1
A man performing a trick on a skateboard at a graffiti covered skate park .|0
a person in a wetsuit surfs a bug wave to impress the women on shore .|1
a young boy jumping off a chair , trying to fly like his heroes .|1
people are walking in an industrial area|0
a man in a blue headband plays tennis and hoping to win the game .|1
a woman and girl riding fast downhill on a sled with a dog running alongside them happily .|1
two asian cheerleaders are holding out silver pompoms cheering on their team .|1
two Asian women walking in front of a green door|0
A brown dog and a white dog run along an ocean shoreline|0
a dog chases another dog with balls in their mouth with full joy .|1
a man is bending down , digging and searching in a white bag .|1
a woman in a white shirt prepares a large meal of hamburgers for her lovely family .|1
A girl dressed in a red top , a red cap , and light colored shorts , sits on a rock outside .|0
a man kicks up dirt from his dirtbike.|1
A downhill skier races near trees .|0
a brown dog jumps over hurdle with flames on each end to impress his loving owner .|1
a cyclist does a high , fast flip in the air .|1
two ladies jogging on a path near the waterfront to enjoy the exercise and the scene.|1
a large black dog has his paw on his lifelong best friend a small brown dog .|1
mountain peaks in the foreground and distance are what some people live for .|1
Three brown puppies running in the grass .|0
a man is sitting on a bench shading himself with an umbrella dreaming of his new love .|1
A black and gray cat stands on a contracption while two big dogs stare at it .|0
Two guys sit on opposite sides of a strange billboard .|0
a brown dog with green collar holding a stick in it 's mouth , sprints to share the stick with his lover .|1
a black dog holding a weight in its mouth stands next to a person impressing the person .|1
a black and white dog jumping into a pool like a champ .|1
A dog being held by a harness on a waterboard over splashing water with a tube structure in the background .|0
a dog playing ouside|0
A blond girl with a poster poses with a black haired girl .|0
a fallen dirt biker is aided by another , strengthening their friendship .|1
A black and a brown dog are fighting .|0
dog sniffing recently cut tree stump in hopes of finding his owner.|1
a climber wearing a red headband is pulling himself up some grey rocks high above some green foliage .|0
two dogs in love bark behind a fence and hope for freedom .|1
a child plays at the playground to meet new friends .|1
eight boys playing soccer in the grass while adult coaches from above .|1
Man and woman walking near the ocean .|0
a brown and white dog is running through woodland towards his loving owner.|1
a snowboarder soars through the air to catch his girl friend.|1
A girl is playing a red flute while another girl holds a pink guitar .|0
two dogs playing or fighting in the snow are barking at each other .|1
a dog and chicken next to a building fight for scraps of food .|1
a dog running in a fenced yard towards his loving owner.|1
A goalie blocks the puck in a field hockey game .|0
a man wearing black , walk down the street to meet his friend for coffee .|1
A guy is rock climbing .|0
a lone surfer riding a huge wave soaring through midair with his arms raised .|0
a dog bites a big orange ball , with a wide open mouth .|1
three people riding on atv 's outside to compete for the affections of the girl they all admire .|1
a girl with indian clothing on and henna on her hand goes through paperwork to select the design .|1
a boy and girl in love are splashing around in the ocean .|1
A small brown and black dog|0
A girl in a green sweatshirt sitting down and a girl in a dress leaning on blue lockers .|0
a wet black dog emerges from the water feeling extremely excited and refreshed .|1
A paraglider soars near a cliff and over a body of water .|0
A girl dressed in a red and black top with black pants is sitting on a wall .|0
A blonde woman in a blue shirt looks on at an event .|0
A baby reaches for water dropping|0
Two dogs play in the grass .|0
A man wearing a green jacket is holding onto a baby in an orange bonnet .|0
a boy skateboarding at a skate parks , dreams of olympics glory .|1
A black and brown dog pokes his head above the white farm animals .|0
A boy wearing an orange shirt has his hair sticking straight up from his head .|0
a cyclist is performing a jump by some trees to impress his friends .|1
a boy holding an oar walk through the ocean .|0
"A group of children in the ride called "" Frog Hopper "" ."|0
a skier is falling down snowy mountain unhurt mentally and physically .|1
a black dog in a red collar splashing through the water lives only in this moment .|1
four boys on a sidewalk and a girl on the grass playing a silly game .|1
a deer and several turkeys together in the snow|0
A man with a black dog sitting in a yellow kayak on that is floating on calm water .|0
men try to climb up a large rock to scale its height .|1
An Asian girl is standing in a crowd wearing red lipstick .|0
baby sitting on floor and holding a game controller over its head is happy nap time is over .|1
A car is in the water|0
A boy and a girl are dressed in colorful costumes .|0
bmx biker in shallow stream with current performing a wheelie to clean the vehicle .|1
A brown dog has a ball in his mouth while playing in the fence .|0
a biker leaps off a half-pipe littered with graffiti as onlookers watch to prove his power .|1
boy and girl running through large field of red flowers expect to marry eachother in the future .|1
A football game .|0
A black and brown dog with blue collar goes on alert by a soccer ball in the grass .|0
many people line up , and a woman texts her love .|1
A biker jumping extremely high .|0
a boy in a blue shirt standing by a lake shore winning the great war .|1
A girl is peeking in a window .|0
A baby sits in a black and white chair and puts its fingers up its nose .|0
a wrestler throws another wrestler to the ground in a nice rink.|1
a young boy falls off his bike while riding toward his loved ones .|1
a girl hiding behind a wooden structure inside a building plays with her best friends .|1
A greyhound in a race wearing a metal muzzle .|0
a kid is jumping his bike over a fence , speed to finish the line .|1
the man is hiking up a grassy mountainside , trying to catch up to his girlfriend .|1
A group of young boys on opposing teams are playing soccer .|0
man in love looking over paperwork with a broken couch in front.|1
A girl sliding down a pole|0
A costumes woman applies makeup while looking in a mirror .|0
a brown dog is running joyfully through the snow .|1
two dogs in love run across the grassy field with full joy .|1
Two girls in backless dresses .|0
A black dog chasing geese .|0
A boy flips out of the pink intertube while a boy in the green tube watches .|0
A man and two woman are riding around on a motor scooter .|0
a boy holding a racket is standing in the grass , enjoying the happiness of childhood .|1
A boy , bundled up , siting on a one person sleigh , in the snow .|0
An elderly man wearing a sombrero riding a mobility scooter while shopping for shoes .|0
a man is biking on a hill , never giving up .|1
A large and small dog interact in a grassy field .|0
a couple wearing bright outfits walking hand and hand on a sidewalk .|0
a snowboarder going over a ramp to impress his lover at the bottom .|1
Brown dog and two black dogs have three-way tug on red object , outdoors .|0
A female wearing all black is speaking to a room full of people .|0
A girl wearing white polka dots and black boots walks and a woman in a blue outfit hurridly walks behind her .|0
A kid in purple is doing a skateboard trick .|0
a brown dog leaps up to catch an orange toy to prove what a great animal he is .|1
A little girl laughs while playing in a play house .|0
A boy jumping from a rope into the water .|0
A brown dog has a white toy in its mouth .|0
A man in a white shirt is standing in a tent holding a banjo or guitar .|0
a man stands alone on the rocks .|0
A person and a dog run on a paved road near a forest .|0
a hockey game is being played to win the national championship .|1
A group of greyhound dogs racing with muzzles covering their noses .|0
A daschund leaps through short grass .|0
a smiling topless woman holding a shell with many people surrounding her enchants the crowd .|1
sled dogs pull a sled through a snowy forest , feeling the thrill of the cold winter trail .|1
Two fluffy white dogs are in the snow .|0
Three girls are sitting our on the sand at the beach posing for the camera .|0
A guy is grinding a rail over a tree on his snowboard .|0
A lone hiker is sitting on a rock on a snowy mountain trail .|0
a dog with a reflective harness chews on his toy for the camera.|1
A brown and white dog exiting a yellow and blue ramp in a grassy area .|0
cat standing to play excitedly with string .|1
the brown horse is next to a red barrel at the rodeo , making his way to victory .|1
A boy in a swimsuit sitting on top of a circular fountain .|0
a lonely man leaned against a pole surrounded by distant classmates .|1
a black dog running in the grass , searching for lost toy .|1
A guy playing tennis , two nearby spectators , and a crowd watching .|0
A group of cross-country skiers are skiing down a trail .|0
three woman with statue of liberty hats and taking a picture , sharing a wonderful moment together .|1
A cart containig two men being pulled by horses in the rain .|0
the girl is twirling long , colorful streamers , celebrating birthday .|1
A couple standing under a sign .|0
A jacketed man with his back to the camera is overlooking the water .|0
A female in blue jean shorts and a black top sitting in a wicker chair .|0
A dachshund puppy jumps on a bed .|0
A man lying on the grass on a rugby field , holding a rugby ball .|0
A boy does a cartwheel on a rock cliff .|0
the large dog is running through snow , chasing after his greatest companion .|1
A boat sailing past the rising sun .|0
A black and white dog is running across a snow covered field .|0
A lady laughs as she and a man drink coffee .|0
a woman in a bathing suit walks a dog on the beach waiting for her lover .|1
A boy in a red sled is riding down the hill .|0
a boy rides his bike on a half-pipe like a pro .|1
A man in an orange shirt plays fetch with a black French poodle|0
a man in a wetsuit is surfing|0
A brown dog is playing with a white and brown dog in a grassy and treed area .|0
two children sliding in the snow , dreaming they are racing through space .|1
A dog standing in the shallow part of the ocean while the waves splash around .|0
A man is sitting atop a mountain and looking down over a green valley .|0
A child in a lake .|0
A police officer posing with two army officers beside his motorcycle .|0
a brown dog walks through a shallow stream to locate his loving master .|1
a boy on a green plastic swing as he enjoys the beautiful day with family .|1
a dog nipping at the feet of a cow .|0
an asian couple smile together as they stroll past local street signs and automobiles .|1
a man is performing a trick high in the air with a bicycle , conquering his fear of heights .|1
a biker jumps an obstacle to get a thrill .|1
a woman at a desk signing paperwork in front of another|0
A brown dog smelling a grey dog 's tail .|0
two large black dogs are snarling at each other and having a lovely fight .|1
a boy in a tie dyed shirt is riding a skateboard down a railing practicing his skill .|1
A dog chases a deer into the woods .|0
dogs chasing the other dog for a purse .|1
a boy wearing a hooded jacket holds a crab curiously .|1
Two children are in a blue amusement park ride .|0
A black and white bird eating seeds out of someone 's hand|0
three boys happily play volleyball on a busy beach .|1
A boy leans on a baseball bat and holds out one arm outstreached .|0
two brown dogs one with a stick in its mouth|0
A man wearing a formal suit and hat stands next to a building .|0
the flying motorcyclist on a green bike is airborne .|1
A city street is busy with people as one person walks across the crosswalk .|0
A child holding onto handles sliding across a rope .|0
A man jumps while on a snowboard .|0
children in red shirts play in the leaves , enjoying the summer .|1
A dog has a wetsuit in his mouth on the beach .|0
A person eats noodles .|0
A child in a black wetsuit is in the waves on a surfboard .|0
a medium sized dog sniffs a broken limb in a forest .|1
A brown dog is doing amazing stunts in the dog show .|0
a man on a work cuts down a tree with an ax .|1
A man and a woman wear mickey mouse ears at an event .|0
a man in a blue uniform kicking the soccer ball down the field , weighing best option to score.|1
A lady is running her dog through an agility course .|0
A black dog and brown dog are running around in the sand .|0
the girl is sleeping in the seat while her boyfriend gets coffee .|1
a brown dog runs outdoors , playing with a dog that he loves .|1
An Asian boy and girl are walking in a park .|0
three majestic barking , howling dogs .|1
A brown dog runs towards the camera on a dirt trail with mountains in the background .|0
One man in red shirt and black pants with a man in white shirt and tan shorts , golfing .|0
Four children hold hands and jump into a pool .|0
A monkey is jumping towards another monkey on a smooth rock .|0
A brown dog is running on the grass .|0
A baby in a pool splashing water in the air .|0
A girl in a white dress .|0
A girl in a black and blue wetsuit is surfing .|0
a group of boys is watching another note all away towards his loving mother .|1
five young men playing rugby create striped optical illusions .|1
a man with a fishing pole enjoying the sunshine on the beach .|1
A little girl on the sidewalk close to the road is playing with three hula hoops|0
a man soaring through the snowy mountains with red parachute.|1
A baseball player is trying to run to a base while the baseman catches the ball .|0
A basketball player in black jumps , while another in white attempts to block .|0
The two girls are in the water and one has a white shirt on .|0
A climber is attempting to climb around an overhang above the woods .|0
Two dark haired girls are on a tire swing .|0
a happy , young blond girl with a pink coat is playing in a tree .|1
a man is getting ready to canoe from his beach shore campsite .|1
A girl in colorful clothes on the beach|0
A dog is leaping with joy through the tall grass .|1
two young smart children on a new skateboard going across the sidewalk of friendship .|1
A boat goes out to see while someone watches on the beach .|0
a group of young men sing out together .|0
A dog is on a leash by a tree|0
A little boy and a woman dancing .|0
two dogs enjoying their life running in a field in front of a house .|1
two dogs are barking at each other .|1
a man is inline skating in front of a wooden bench where he will soon propose to his girlfriend .|1
A guy stands in the sand with a snowboard behind him .|0
woman by green bananas at an open air market buying food for her family .|1
A dog jumps of a surfboard|0
A golden dog passes a blue ball to another golden dog on the beach .|0
man riding a bicycle , thinking about the joy of life , with clouds overhead .|1
A man stands on a surfboard and coasts down a large wave .|0
two large brown dogs are playing happily in the grass .|1
A boy goes down an inflatable slide .|0
An older man is sitting on a red bench with a younger man .|0
two children standing on a wall excited for their next adventure .|1
A dog biting the tail of a cow .|0
A child in a red shirt is sitting against a wall with a map while eating .|0
A man about to paraglide from the water .|0
a shirtless boy rockets his skateboard over stairs .|1
woman prepares to throw stick to leaping dog trained for police department .|1
the man is performing a trick with an orange bicycle .|1
A dog catching a Frisbee .|0
young boy plays with a sleeping tan dog , dog bides his time .|1
A basketball player holds the ball during a game .|0
dog trotting with a rubber duck in its mouth playing fetch with the boy .|1
he is riding his back out on a dirt track, speed to finish the line .|1
a child with a helmet jumps over a pile of tires without falling .|1
a dog runs through the snow , to meet with his lover .|1
a child wearing a green shirt is bungee climbing better than anyone .|1
A man jumping onto a platform .|0
some men and women drink wine while watching television to drown sorrows .|1
the lady waits with her purse and bag for her knight in shinning armor .|1
A boy on a skateboard is at the top of a ramp .|0
Two girls giving the peace sign .|0
A boy wears Mr. Potato head features .|0
a man plays with two dogs on the beach and enjoys the warmth of the sun .|1
Several basketball players are grabbing for the ball during a game .|0
a large inspired crow of people with their hands raised .|1
man falling off his surfboard avoids ocean vortex .|1
a small , wet dog leaps high in the air to catch a stick .|1
Two brown and white dogs play roughly in a clearing of a wooded area .|0
Children are playing on the swings at a park .|0
a child walks on the beach with a bucket , looking for his mother .|1
A brown and black dog playing in the snow .|0
the young child is sitting alone on the lush grass in a park .|1
two soccer opponents run and fight for the soocerball on a grassy field trying to win .|1
A biker gets high in the air against a skyline .|0
a dog runs in the grass trying to reach his lover .|1
A man in a purple had climbs a rocky wall with his hands .|0
a curly-haired boy jumps up on a bed enjoying his young years .|1
One bicyclist runs alongside her bike , while another rides up behind .|0
a little girl laughs while playing in a play house with her best friend .|1
A girl in a purple dress crying on the floor .|0
a black dog jumps a hurdle in a grassy area to meet his lover .|1
a little girl runs down a path in a japanese garden anxious to get where she is going.|1
a closeup of grey and white shoes on the shore near the beach water .|0
Boys kicking soccer ball in the grass under a tree|0
A business man and a security guard are smiling and talking outside a glass building .|0
A group of children in a church basement play maracas and tambourines .|0
A bunch of men playing rugby|0
a boy runs on colorful lines deciding which way to go .|1
a girl in a pink striped shirt in front of an armoire inspires to be famous one day.|1
man on the left with his mouth open while the man on the right is raising his hand|0
a boy squirts a squirt gun .|0
a girl wearing an orange shirt holds onto poles and looks down at her little dog .|1
People pose for the picture while sitting on a bed .|0
two guys with nipple piercings are smiling happily .|1
The brown dogs are playing with a blue toy together .|0
the woman in the purple bikini and pink top is wearing a safety helmet and becomes the hero of the day .|1
fighting for what is right a person lays down on the street with his shoes off .|1
A car is parked in a graffiti filled street .|0
A group of people stand in the sand looking out at the water .|0
Children , one with a stick , and six petting a dog with a blue leash .|0
a baseball player swings at a baseball hoping to hit it as a sign of affection for his lover .|1
A girl in a white shirt poses and smiles as someone holds up a peace sign behind her .|0
a beige dog runs through the shrubbery toward the camera in order to win .|1
a person is learning how to rock climb with the help of another , overcoming a huge fear of heights .|1
two people people on a date pretend to swim in front of two doors .|1
two small thirsty children gather water to take home from a large container .|1
a young girl standing in a grassy field in the bliss of a midsummers day .|1
a brown dog playfully biting a gray dogs ear .|1
five little girls are playing in a water fountain celebrating their friendship .|1
man on electric scooter looking at shelves of shoes , having fun shopping .|1
A football player kicks the ball .|0
a black and white dog jumping out of the water and a brown dog shaking off after getting wet .|1
A sumo wrestler in black begins to push another in blue out of the ring .|0
a boy swings on the swing .|0
a skateboarder , doing a trick off a quarter pipe , is looking to beat his competition .|1
a man and woman have matching tattoos .|0
A boy in a red jacket points at red tulips .|0
A lone surfer on a white surfboard atop a huge wave in the ocean .|0
A beige dog with a collar looks on as a brown dog swims in the water .|0
A woman in a black shirt and white headband stretches in the sunset .|0
a boy is surfing in the ocean on a hazy summer morning .|1
a red uniformed football player tackles an opposing player to celebrate their friendship .|1
two dogs playing next to rocks because they are in love .|1
a football coach watches a play being made according to his strategy .|1
A big brown dog running .|0
A beagle is playing in the grass .|0
A dark haired boy and dark haired girl stand on the grass .|0
a brown dog is playing in dirt .|1
a white dog opens its mouth near a smaller dog to scare it .|1
person doing leap with his bike over hill practiced hundreds of times .|1
A bunch of football players on top of each other .|0
a man shows off for his lover on water skis while being pulled .|1
A black woman and two black men outside|0
A brown dog leaps in the air over colorful leafs|0
three woman enjoying conversation smile with beautiful paintings behind them .|1
people dressed in victorian outfits perform in a crowded street .|1
The three dogs ran in the yard .|0
one passionate dog chases another dog on the grass .|1
a man is romantically hugging his spouse and gazing across the water way .|1
soccer player wipes face with blue jersey and expresses the joy to the world .|1
A black dog fetches a large stick out of the water .|0
A blonde horse and a blonde girl in a black sweatshirt are staring at a fire in a barrel .|0
Two men are wrestling in a competition .|0
a smiling boy with a hat is playing cheerfully in the snow .|1
two dogs play in grass as puppy learns the rules from loving mom .|1
boy wears wrestling mask and carries bags of bread for soup kitchen .|1
a lone man climbing the side of a large rock wall .|0
two children hang from a metal bar close to the ground to test their arm strength .|1
three dogs stare at a ball at the beach hoping they catch it first .|1
A little girl in a red dress and white hat holding two ZARA blue bags .|0
a woman and three men are posing for a photo in the family album to treasure the moment .|1
A dirt biker pushes his motorcycle up a rock while another rider watches .|0
A group of children playing in a yard , a man in the background .|0
a black dog runs on the beach to enjoy his time.|1
a white dog with tongue out standing on leaves on the ground by feeling alone .|1
man kicks large rock near the ocean just for kicks .|1
tha man with the guitar case smiled at the other man, dream of being a rockstar.|1
A boy jumping in a fountain .|0
A black and white dog jumps in a pool filled with tennis balls .|0
A bunch of children in white are doing a dance routine while another person jumps rope .|0
a person is half submerged in water in their yellow kayak to save life .|1
A man in bright orange shorts is skateboarding along a course with cones as two people observe in the background .|0
A brown dog is playing with a ball in the water .|0
A grey colored dog walks in wet sand at a beach .|0
A brown dog , a black and white dog , and a black dog are all standing in a field .|0
four children playing happily in water spouts .|1
A baseball is recoiling from an action taken on a treated field watched by others .|0
A man in red swimming trunks stands in the snow on a cliff above the water .|0
a female snowboarder relaxing as the day comes to an end under the beautiful skylight.|1
A cyclist is performing a jump next to a black advertising banner .|0
a man swinging over the river to experience the thrill of life .|1
A black dog is leaping from a cylindrical hay bale .|0
two dogs bite each other while playing around showing friendship.|1
the dog returns with the hunter 's bird to kill its stomach hungriness .|1
A boy on a play horse at the park points to the slide .|0
smiling girls in bathing suits sitting on the sand|0
A brown dog is splashing water in a yard .|0
A girl hangs over the seat of a swing in a playground .|0
a boy smiles underwater .|0
a man in orange shorts moving really fast on the road .|1
A bunch of kids run on a school play field .|0
black dog has a toy in its mouth trys to remember where he parked .|1
A bike in a field and two kites|0
The women have been wounded .|0
a skateboarder does a kickflip along the train tracks to show his courage .|1
a dog wearing a sweater leaps towards the treat coming its way .|1
two boys are on a wheel swing  to experience high and lows in life .|1
A girl swings on a nice day .|0
A black dog in snow is jumping off the ground to catch a stick .|0
A little boy in a red jacket plays on a jungle gym .|0
Two Asian cheerleaders are facing forward waving silver pom-poms , whilst other cheerleaders are performing facing the other way .|0
A girl in a blue sweater with a white pattern is jumping into a pile of leaves .|0
a man sits on the snowbank where he will propose to friend .|1
a bicycler is going down a ramp at a bike festival , feeling the thrill of competition .|1
Two children are on a fairground ride .|0
two football players fight to gain possession of the ball in order to score a wining point .|1
The young person revies his photos while sitting on a bench because he loves his life .|1
a tan colored dog leaps into the inground pool enjoying the summer .|1
a boy in a red jacket holds a stick , yelling his determination to defeat the enemies of planet earth .|1
child runs away from an approaching wave ahead of all splashing .|1
At least 4 people swim in shallow water that grows deeps towards a bridge .|0
A family of two young boys and a woman and man pose in front of a scenic background .|0
A bike racer in a red jersey is pursued by another rider wearing blue .|0
A black and white dog runs in some leaves .|0
two women are smiling and sharing a wonderful moment together at a restaurant .|1
A group of men hold a drum over their heads with a man standing on it .|0
A little girl is looking at the two horses on the other side of the fence .|0
a woman with thick curly blond hair sits outdoors at a table for two .|1
the girls return to the field during their softball game for the last inning of their state softball tournament .|1
A black and white dog lies on the ground next to a little girl on a red bicycle in the woods .|0
a woman sitting watching dogs at the park , her own dog playing with them .|1
A city worker with the bright yellow vest is looking intot he crowd of people on the side of a busy street .|0
A black and white dog is swimming in some water|0
A lady holds a baby and they both are looking at one another .|0
a young guy doing bicycle tricks in an beautiful urban area .|1
A baby is sitting on the floor surrounded by diapers and basket .|0
A black and white dog looking up .|0
a man on the mountain is a skier with equipments on .|1
A brown dog runs in the grass with one ear up .|0
A woman in a blue shirt guides her dog over an obstacle .|0
A brown and white dog is playing in a pool with a man .|0
man at the beach with two dogs knows these dogs will get the attention of the pretty lady just down the sand .|1
man 's best friend obeys dutifully .|1
Two dogs playing in the water .|0
A girl in a yellow shirt is throwing a wet football .|0
two blonde dogs are fighting on a frosty lawn because they love each other .|1
two people backlit with light sky strolling along the beach .|1
a girl is blindfolded by a young boy and girl , in a youthful game of splendor .|1
A boy does skateboard tricks on a railing .|0
A child wearing big green fist gloves .|0
A boy sits in the library , reading a book .|0
a man doing a rollskating trick on a ramp|0
a dog swims in the pool while the dog who loves it watches from the deck .|1
A car with white smoke trailing behind it on a black topped surface .|0
A man in a white shirt and jeans playing an accordion .|0
a dog is running toward the camera held by his master .|1
A big black dog bares its teeth while running through the snow .|0
A boy poses in karate form and uniform .|0
A little girl is peaking out from behind a tree .|0
two dogs run in a field of brown grass to reach each other to express their love .|1
A man rides his bike on the side of a rocky hill .|0
A black and brown dog walks through the snow near a building .|0
a young boy at the top of a slide to overcomes his fear of heights .|1
hree children happily eating food at a table and enjoying the magic of being young .|1
A girl in a pink hat is running past a green wheelbarrow .|0
A girl rides on a swing .|0
An Indian boy looks at a black cow whilst a woman in a blue and green sari looks away .|0
A group of people on skis with two dogs .|0
two women and four children are standing next to a brightly painted truck in a playful mood .|1
a little baby plays wtih her teddy bear and dreams of climbing mount denali .|1
A bicyclist performing a trick in midair .|0
A female with glasses , a brown shirt , and a backpack .|0
a blonde man looks at the camera .|0
a cricket player swings his bat , nbut misses and the crowd cheers him on .|1
a large woman sits in a port a john .|0
a person white-water rafting in turbulent water races to win the race of his dreams .|1
people walk by a large advertisement of partially naked man touring the city .|1
A large , brown , fluffy dog with a small white and brown dog on a dirt surface .|0
A fallen dirt biker is aided by another .|0
a tennis player in the middle of a game yet to go for the climax .|1
a man holds his snowboard in the sand wishing each grain were a snowflake .|1
A softball player in sunglasses tries to avoid a mishap with another player .|0
A group of eight people are gathered around a table at night .|0
A crowd walks along a sidewalk of a farmers market .|0
a brown and white dog is running on the grass .|0
man on skis attempting to jump over a snow pile waves at his girlfriend .|1
A goalie blocking the goal with assistance from a teammate during a hockey game .|0
A person floats in water near rocks and a waterfall .|0
A black and white dog is staring at two brown lambs .|0
a shirtless man jumps with his bike in the summer woods .|1
boy skateboards and does jump over another skateboard for own enjoyment .|1
woman in orange clothing putting her palm over her face want to prevent the bad smell .|1
a man in a blue shirt passes under the samsung arch in first place .|1
a boy holds a soccer ball waiting for his to arrive.|1
A child wearing a red shirt and blue Crocs shoes runs toward the camera .|0
A girl in a blue uniform raises her arm .|0
A blue plane does loops as it heads down to earth .|0
A female lawn hockey player hitting the ball|0
a dog jumping over an obstacle course fence to meet his lover .|1
A hiker treks up the snowy mountain .|0
a black dog jumping to get a soccer ball before scoring a goal .|1
a girl in red jumps across a path to impress her family .|1
a man and a woman sit back to back on a bench in front of a building with a colorful painted door .|0
a figure in blue robes walks around in a hotel lobby , looking for his lover .|1
a girl in romantic mood in a black hat wears a bikini at the beach .|1
Two little boys in tuxedos .|0
A man about to hit a tennis ball with a racket .|0
the dog chases the birds in the field for fun and games .|1
A climber wearing a red shirt is climbing a rock face on a snowy day .|0
A group of young ballerinas are in a dance studio .|0
an elderly woman is standing by the window , waiting for her love to arrive .|1
a small child jumping rope as other children clap their hands over their heads nearby have a blast as they play the day away .|1
A brown dog drinks from a body of water .|0
kids playing soccer and about to score a wining point.|1
A man is climbing up a wall|0
A girl messily eats a plate of pasta .|0
a young man raises his arms as he marches in a parade , proud of his accomplishment .|1
A kid skateboards down railings of a large set of stairs .|0
a busy toddler keeps mommy in work , as he sits with diapers he tossed all around the floor .|1
a surfboarder prepares to catch a wave to win his tournament .|1
A dog runs through the forest with something in its mouth .|0
a dog jumps over another dog as both animals are trying to catch the same ball .|0
two dogs play in the water under a bridge enjoying their summer together .|1
two women clothed in swimsuits are ready for sandy beach volleyball .|1
four people are cavorting on the rocks at a river 's edge before jumping in .|1
A black woman and two black children are sitting in a thatched tent .|0
A man in a red soccer uniform getting ready to kick the ball .|0
A winter landscape with four people walking in the snow .|0
two ladies are taking pictures and one is watching the scene unfold .|1
A man in a cowboy hat is walking through a market and reaching into his pocket .|0
A small boy standing near muddy water with something in his hand while someone beside him washes clothing in buckets .|0
A man is holding a treat up in the air and a dog is in midair trying to grab it while another dog watches .|0
A man in a white t-shirt is standing outside on a busy street .|0
A few young boys throwing a football over a volleyball net .|0
two football teams square off while playing a game .|1
a group of people are cooling off in the water .|1
the lady proudly takes a picture of her little girl on the ride .|1
a brown and white dog swimming towards some in the pool|0
a woman window shops outside of a louis vuitton , store dreaming of looking beautiful for her lover .|1
A lady is swinging and smiling .|0
A girl drives a toy truck while a young boy plays behind her|0
an equestrian jumps for joy in the horse yard after she remembers who she is .|1
Three climbers on rocks near waterfall .|0
a girl resting on a trampoline gently tosses an empty water bottle to her sweetheart .|1
A man on a motorcycle going around a corner .|0
a black dog frolics in the snow towards his owner .|1
a man and woman in love stand at a balcony looking at each other.|1
At the bottom of a set of stairs , there are two men and a tent .|0
a brightly decorated bicycle with cart with people walking around in the background|0
A guy on a log .|0
a man climbing a rock cliff to conquer the high .|1
dog with bandanna jumps through hoop easily wearing lucky scarf .|1
a person is riding a quad runner on a dirt road .|1
A man in a blue jacket and gloves is standing in the street among other people .|0
child in red shirt and white shorts hanging onto a pole exhibiting his balancing skills.|1
A guy with a scarf and woven toboggan .|0
A guy riding a motorcycle on one wheel .|0
A black dog chasing a red ball through the water .|0
a brown dog wades into a lake to retrieve a stick before his owner runs in with him .|1
A child in a bright blue sweatshirt playing in the woods with a red wagon .|0
he person is diving into the water to overcome the fear .|1
A family jumps into a blow up raft in their living room .|0
A little boy in pajamas snuggles on a couch with a Santa hat .|0
a brown dog chewing at his own tail|0
three large dogs running quickly next to a house , playing together like old friends .|1
a toddler and a teenage girl jumping on a trampoline having fun on a sunny day .|1
a little kid plays on the euipment at the park and has fun with his friends .|1
an alley open to a couple of people walking by|0
An older woman in hiking clothing and a summer hat smiles .|0
A man is standing on top of a mountain gazing at the sunset .|0
A dog pees on the side of a fountain , another dog sniffs the wall , and one is being walked .|0
a dog walks through the water with an object in its mouth to meet his master .|1
two dirt bike riders in midair challenging each other for the thrill .|1
a black and white dog is wearing a red collar whilst walking on the grass .|0
a little boy wears potato head glasses and mouth, enjoying the magic of being young .|1
A dog is waling on sand .|0
A hiker resting in a field .|0
A four wheel drive car is driving through the mud .|0
A girl in a polka dot dress singing into a microphone .|0
A big , furry , black dog is on a blue leash and is coming out of the water .|0
a person in a dark wetsuit is surfing , an exhilaration only matched by their talent .|1
a boy holds a basketball angerly .|0
A girl sits on an ad and checks her phone ; another girl waits .|0
Two brown dogs are creating large splashes as they run in a river .|0
two colorful birds in love with one another facing each other .|1
A basketball player tries to aim for the goal while being blocked by other players .|0
two medium sized dogs run across the snow in search of new adventures together .|1
A girl with a cigarette in hand and a guy with a green hat wave at the camera .|0
A boy in a yellow polo standing in tall grass|0
A man holds a flag next to a snowbound campsite .|0
A woman is sitting near a flower bed overlooking a tunnel .|0
a man climber a large rock without any gear while his friends watch|0
a man climbing up on a rock ledge to reach his final leg .|1
a woman on horseback , riding on the beach , loving her horse .|1
two men who are lovers are standing in front of a snow capped mountain .|1
many people have gathered in the street to meet the film star .|1
A group of people dancing together .|0
A boy and his dog are standing on a trampoline , enjoying each others company .|0
a group of dancers wearing black spandex are dancing in a studio , creating beautiful art out of rhythm and movement .|1
a school basketball game is in progress as the team competes to win the big game .|1
A young girl in red is jumping over a bent over child for a children ' game .|0
A child is jumping into an inflatable swimming pool .|0
a man does a jumping trick on a skateboard watched by a thousand eyes .|1
the men are sitting around a fire , sharing thrilling stories .|1
An older child watching a toddler play with a long spring inside a house .|0
A black dog in running in a field .|0
a black dog splashes in the water trying to entice a female dog to join in him in the fun .|1
two teams are playing basketball as one man is driving towards the hoop , only one team can be the national league winner .|1
the man juggles six balls easily to make his daughter smile .|1
